CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
15699340,Okorie,680,France,Male,37.0,4,61240.87,0.0,2,No,No,0
15691150,Ku,699,France,Female,32.0,4,127429.56,110559.46,1,Yes,Yes,0
15608688,Andreyeva,442,France,Male,34.0,4,68343.08,0.0,2,No,No,0
15737998,Cheng,529,France,Male,46.0,8,126511.94,0.0,1,No,No,1
15735837,Hsia,574,Spain,Male,36.0,3,8559.66,0.0,2,Yes,Yes,0
15659100,Lane,605,France,Male,33.0,9,147822.81,128152.82,1,No,No,0
15609070,Findlay,515,Germany,Male,45.0,7,39288.11,120961.5,3,Yes,Yes,1
15650313,Okonkwo,632,Germany,Male,65.0,6,85179.48,129472.33,1,Yes,Yes,0
15627699,Pirogova,558,France,Male,32.0,10,190019.61,105000.23,1,No,No,0
15591010,McDonald,434,Germany,Male,55.0,8,96405.88,109339.17,2,No,No,1
15798895,Okonkwo,525,France,Female,59.0,6,83342.73,55328.4,1,No,No,1
15745375,Nnanna,640,Germany,Male,23.0,3,161333.13,72012.76,1,No,No,0
15775235,Ku,690,France,Female,36.0,6,81292.33,110480.48,1,No,No,0
15780088,Porter,607,Spain,Male,34.0,9,177747.72,132439.99,1,No,No,0
15649379,Somayina,850,France,Female,46.0,3,187980.21,0.0,2,Yes,Yes,0
15713983,Mao,780,Germany,Male,34.0,5,177235.21,94108.54,2,No,No,0
15709252,Fuller,616,Germany,Female,28.0,10,29835.37,105173.99,1,Yes,Yes,1
15699238,Craig,618,Spain,Female,40.0,8,80204.38,0.0,2,No,No,0
15732884,Trevisano,676,France,Male,29.0,7,189268.81,131959.86,1,No,No,0
15587297,Ruiz,507,France,Male,33.0,7,85411.01,0.0,2,Yes,Yes,0
15684722,Fraser,490,France,Male,34.0,5,154360.97,122952.9,2,No,No,0
15621244,Gallo,678,France,Male,36.0,0,84460.18,107379.68,1,Yes,Yes,0
15744273,Waterhouse,637,Germany,Male,30.0,6,65618.01,122641.56,2,No,No,0
15682540,Cremonesi,602,France,Female,33.0,8,112928.74,0.0,2,Yes,Yes,0
15636521,Feng,744,Spain,Female,30.0,1,142210.94,124037.28,1,Yes,Yes,0
15785339,H?,640,France,Female,50.0,9,82559.77,117565.03,2,No,No,0
15638983,Jara,684,France,Female,38.0,5,127388.06,133189.4,1,No,No,0
15654625,Wilson,495,Germany,Male,39.0,8,10160.23,120252.02,2,Yes,Yes,0
15697310,O'Callaghan,559,Germany,Female,28.0,3,64242.31,152264.81,1,No,No,0
15678210,Robson,684,France,Male,38.0,5,198355.28,105069.98,2,Yes,Yes,0
15575438,Pease,613,France,Male,42.0,7,79323.61,115076.06,1,Yes,Yes,0
15632789,Maclean,794,France,Male,30.0,8,24113.91,0.0,2,Yes,Yes,0
15621423,Lavrentyev,736,France,Female,42.0,7,41921.06,117280.23,3,No,No,1
15573520,Rhodes,692,Germany,Male,49.0,6,107472.99,110540.43,2,Yes,Yes,0
15740458,Murphy,703,Spain,Male,36.0,7,143859.66,135095.47,1,No,No,0
15762799,Alexander,720,Germany,Male,23.0,0,104120.17,187861.18,2,Yes,Yes,0
15686885,Nekrasov,777,Germany,Male,44.0,3,79792.3,124655.59,2,Yes,Yes,0
15565996,Arnold,653,France,Male,44.0,8,154639.72,0.0,2,Yes,Yes,0
15662152,Trevisan,552,France,Female,38.0,9,57850.1,134105.01,1,No,No,0
15711742,Mason,708,France,Female,34.0,4,62868.33,0.0,1,Yes,Yes,0
15701885,Tucker,647,France,Female,40.0,9,92357.21,0.0,2,Yes,Yes,0
15774262,Hobson,597,Germany,Male,52.0,8,161083.53,83693.34,2,Yes,Yes,0
15567839,Gordon,501,France,Male,42.0,9,91429.74,114631.23,1,Yes,Yes,0
15644400,Anderson,709,France,Male,44.0,9,117031.2,128601.98,1,No,No,0
15797246,Terry,621,Germany,Female,34.0,2,44857.4,91258.52,2,No,No,0
15778290,Lappin,799,France,Male,70.0,8,36483.52,70416.75,1,Yes,Yes,0
15708714,Santiago,675,France,Female,33.0,6,34045.61,0.0,2,No,No,0
15586183,Wallace,561,France,Female,35.0,5,59981.62,0.0,2,No,No,0
15761733,King,707,France,Female,42.0,10,152944.39,0.0,2,Yes,Yes,0
15773934,Fang,670,France,Male,33.0,6,66979.06,88294.6,1,No,No,0
15705343,May,649,Spain,Female,32.0,7,28797.32,0.0,1,No,No,0
15593959,Travis,524,France,Male,28.0,1,51670.82,93577.3,1,Yes,Yes,0
15664615,Nnachetam,689,Germany,Female,30.0,5,41865.72,136650.89,1,Yes,Yes,1
15671014,Zhdanova,573,Spain,Female,72.0,8,96015.53,98765.84,1,Yes,Yes,0
15657778,Jefferson,657,France,Male,33.0,1,103914.4,84309.57,2,No,No,0
15585192,Cremonesi,686,Spain,Male,39.0,10,89199.51,136258.06,1,No,No,0
15592914,Fang,683,France,Female,29.0,9,48849.89,0.0,2,Yes,Yes,0
15770995,Sinclair,753,Germany,Female,47.0,1,197444.69,131160.85,1,No,No,0
15570990,Begley,520,Spain,Female,30.0,4,145160.96,145222.99,2,No,No,0
15596165,Degtyarev,547,Germany,Male,25.0,4,52309.8,98141.57,2,Yes,Yes,0
15788131,Atkins,653,France,Male,47.0,6,50695.93,0.0,1,No,No,1
15800773,Ikenna,648,Spain,Female,28.0,9,157891.11,102282.61,1,Yes,Yes,0
15690153,Sun,639,France,Female,37.0,4,181850.74,116121.84,2,Yes,Yes,0
15638989,Lettiere,711,France,Female,25.0,5,51345.39,190066.54,1,No,No,1
15623210,Smith,484,Germany,Female,55.0,8,137519.92,149349.58,3,No,No,1
15652658,Finch,721,France,Male,36.0,1,49653.37,155176.83,2,Yes,Yes,0
15684440,Monaldo,548,Germany,Male,32.0,2,55867.38,98986.28,1,Yes,Yes,0
15730287,Ugonna,679,France,Male,41.0,8,172749.4,147726.98,3,No,No,1
15720353,Chiang,553,France,Male,41.0,1,90607.31,0.0,2,No,No,0
15767231,Sun,757,France,Male,36.0,7,130861.95,144852.06,1,No,No,0
15761554,Blackburn,581,France,Male,54.0,4,5558.47,89299.81,1,No,No,1
15706637,Chang,718,Spain,Male,40.0,9,121537.91,0.0,2,No,No,0
15690492,Palermo,625,France,Male,41.0,6,57128.78,97663.16,2,No,No,0
15694237,McEwan,744,Spain,Male,39.0,4,19409.77,95161.75,1,No,No,0
15729771,Davide,799,Germany,Male,31.0,9,88604.89,154586.92,1,Yes,Yes,1
15609823,Chieloka,751,Spain,Female,34.0,8,479.54,127095.14,2,No,No,0
15793366,Humphreys,781,Germany,Male,35.0,7,173837.54,92526.15,2,Yes,Yes,0
15614813,Cocci,777,Germany,Female,46.0,0,487.3,107362.8,1,No,No,0
15566495,Hanson,704,Spain,Female,24.0,2,35600.25,0.0,1,No,No,1
15707602,Macleod,539,France,Female,47.0,2,166929.43,127286.04,2,Yes,Yes,1
15635244,Ritchie,716,France,Female,29.0,6,98998.61,0.0,2,Yes,Yes,0
15805627,Nebechukwu,670,France,Male,37.0,2,54229.74,0.0,2,Yes,Yes,0
15607986,Nnamutaezinwa,555,France,Male,40.0,10,105720.09,139930.18,1,Yes,Yes,0
15799785,Ikemefuna,679,Germany,Female,30.0,4,121151.46,77949.69,1,Yes,Yes,0
15699963,Scott,571,France,Male,38.0,1,154844.22,121405.04,1,Yes,Yes,0
15624595,Chiang,512,Spain,Female,35.0,5,18785.48,124580.69,1,Yes,Yes,0
15629750,Artyomova,697,France,Male,35.0,5,64771.61,133087.76,1,No,No,0
15651460,Hsieh,424,Spain,Male,34.0,7,16250.61,0.0,1,Yes,Yes,0
15753550,Levien,684,France,Female,43.0,7,131093.99,0.0,2,No,No,0
15594133,Erskine,697,Spain,Male,62.0,7,129188.18,0.0,1,No,No,1
15772329,Fiorentino,580,Germany,Male,45.0,8,47428.73,103741.14,1,No,No,1
15591552,Okonkwo,600,France,Female,32.0,7,132973.21,98877.95,1,No,No,0
15750921,Monds,521,France,Male,37.0,5,84908.2,105843.26,2,Yes,Yes,0
15701687,Campbell,664,Spain,Male,44.0,7,57338.56,77526.66,3,No,No,1
15728906,Ibekwe,634,France,Male,77.0,5,161579.85,0.0,2,Yes,Yes,0
15670029,Marcelo,445,France,Female,33.0,7,122625.68,0.0,2,No,No,0
15763579,Castro,702,Germany,Female,36.0,2,52909.87,105264.88,2,Yes,Yes,0
15728010,Capon,485,France,Male,37.0,5,170226.47,0.0,2,Yes,Yes,0
15663194,Voronova,582,Germany,Female,40.0,3,191757.65,110150.43,1,Yes,Yes,1
15736510,Loggia,605,Spain,Female,57.0,2,66652.75,0.0,3,No,No,1
15745804,Law,628,France,Male,25.0,7,195977.75,0.0,2,Yes,Yes,0
15631451,Grant,604,Spain,Female,28.0,6,69056.26,0.0,2,Yes,Yes,0
15746995,Greco,724,Germany,Male,31.0,9,12920.43,138166.3,1,No,No,0
15730673,Dietz,567,Germany,Male,40.0,7,138552.74,122265.24,1,No,No,0
15734649,Martel,779,Spain,Female,55.0,0,22832.71,133295.98,1,No,No,1
15701081,Jarvis,785,France,Male,36.0,2,61811.1,0.0,1,Yes,Yes,0
15632503,Meng,563,France,Female,32.0,0,191604.27,148326.09,1,No,No,1
15585928,Hay,821,Germany,Female,31.0,2,25445.0,68927.57,1,Yes,Yes,0
15648681,Voronoff,747,France,Female,47.0,5,129964.56,139914.6,4,Yes,Yes,1
15747757,Trevascus,600,Germany,Female,58.0,8,6209.51,118723.11,1,No,No,1
15718921,Ho,625,Spain,Male,32.0,7,134794.02,106957.28,1,Yes,Yes,0
15571081,Hansen,773,France,Female,41.0,7,57549.65,190238.93,1,Yes,Yes,0
15734578,Craig,726,France,Female,53.0,1,28367.21,113537.73,1,Yes,Yes,0
15579583,Hall,641,Spain,Female,40.0,4,51703.09,101090.27,1,Yes,Yes,0
15622729,Sun,649,France,Female,46.0,2,66602.7,0.0,2,Yes,Yes,0
15662189,Durant,434,Spain,Male,33.0,3,2739.71,0.0,1,Yes,Yes,0
15692718,Jackson,738,France,Female,38.0,7,69227.42,0.0,2,No,No,0
15762716,Chigozie,762,Spain,Female,60.0,10,31445.03,168920.75,1,No,No,1
15724851,Farmer,507,Germany,Male,31.0,9,150037.19,111589.67,1,No,No,0
15587266,Douglas,606,Germany,Female,27.0,6,111448.92,172310.33,1,Yes,Yes,0
15675926,Ardis,655,Germany,Male,34.0,7,51226.32,118028.35,1,No,No,1
15706268,Smith,697,Germany,Male,51.0,1,53581.14,147910.3,1,Yes,Yes,0
15581871,Butler,504,Germany,Male,42.0,7,149697.78,131287.36,2,Yes,Yes,0
15666166,Pettry,653,France,Female,74.0,0,160348.31,121276.32,1,Yes,Yes,0
15671582,John,660,Spain,Male,38.0,6,154641.91,109869.32,1,Yes,Yes,0
15680901,Potter,652,France,Female,34.0,6,104331.76,97435.85,2,Yes,Yes,0
15642336,Shaw,669,France,Female,42.0,9,135630.32,0.0,2,No,No,0
15653147,Boyle,594,France,Male,35.0,2,65361.66,133853.27,1,Yes,Yes,0
15571284,Elmore,756,Germany,Male,32.0,0,56176.31,109528.16,2,Yes,Yes,0
15591360,Udinesi,642,France,Female,33.0,4,60059.47,84607.34,2,Yes,Yes,0
15810485,Sun,486,Germany,Male,37.0,1,51364.56,101438.0,1,No,No,0
15611973,Tuan,804,France,Male,55.0,7,118752.6,0.0,2,Yes,Yes,0
15735572,Lawrence,629,France,Male,59.0,9,116848.79,113657.83,1,Yes,Yes,1
15567860,Burrows,581,Spain,Female,44.0,7,45026.23,189318.16,2,No,No,1
15795690,Shao,667,France,Male,31.0,3,189657.26,99513.91,1,Yes,Yes,0
15706464,White,667,Spain,Male,35.0,4,57213.46,97585.32,2,No,No,0
15725028,Chialuka,679,France,Male,29.0,3,63687.06,0.0,2,Yes,Yes,0
15751167,Toscano,680,France,Female,43.0,4,58761.33,0.0,2,Yes,Yes,0
15633944,McKay,644,Spain,Male,32.0,3,14187.78,136659.74,1,Yes,Yes,0
15672637,Voronkov,571,France,Female,30.0,4,145115.95,85755.86,1,No,No,0
15680895,Sal,627,Spain,Female,35.0,7,187718.26,0.0,1,No,No,0
15793825,Ikechukwu,536,France,Male,39.0,4,27150.35,0.0,2,No,No,0
15611318,Kruglova,599,Spain,Male,33.0,4,111622.76,51690.89,1,No,No,1
15768474,Clements,744,Spain,Male,34.0,3,27244.35,0.0,2,No,No,0
15716276,Kennedy,709,France,Female,34.0,2,57029.66,111669.68,1,No,No,0
15623668,Johnson,653,Germany,Male,31.0,2,25183.01,154741.45,2,No,No,0
15696361,Chung,648,Germany,Male,31.0,7,129980.93,125681.51,1,Yes,Yes,0
15607988,Garland,663,Germany,Female,37.0,8,118716.63,155303.71,1,No,No,0
15637891,Docherty,613,Germany,Female,43.0,4,20134.07,140681.68,1,Yes,Yes,0
15789865,Nnaife,620,France,Male,28.0,9,190208.23,71902.52,1,Yes,Yes,0
15627190,Lettiere,661,France,Male,51.0,6,68021.9,146606.6,1,Yes,Yes,0
15788224,Sanderson,669,Germany,Male,45.0,1,110881.56,123949.75,1,No,No,0
15702149,Fomin,767,Germany,Female,33.0,1,132480.75,144753.21,1,Yes,Yes,0
15708236,Wright,491,France,Female,72.0,6,7032.95,91285.22,1,Yes,Yes,0
15568469,Buckley,653,France,Male,43.0,0,27862.58,0.0,2,No,No,0
15764444,Pan,679,Germany,Male,58.0,8,87008.17,125850.53,2,Yes,Yes,0
15794204,Manna,687,France,Male,28.0,7,27411.19,108116.66,1,Yes,Yes,0
15807546,Chinwendu,837,France,Female,38.0,2,46395.21,0.0,2,Yes,Yes,0
15782159,Ndubuagha,850,France,Male,28.0,8,194245.29,67639.56,2,Yes,Yes,0
15618703,White,663,Spain,Female,53.0,6,151317.27,150200.23,1,Yes,Yes,1
15793317,Hale,547,Spain,Female,22.0,7,118142.79,141287.15,1,No,No,0
15740487,Ross,627,France,Female,41.0,6,138700.75,0.0,3,Yes,Yes,1
15722479,Ikenna,707,France,Male,37.0,1,6035.51,0.0,2,Yes,Yes,0
15688264,Nkemdilim,629,France,Female,43.0,0,41263.69,0.0,2,Yes,Yes,0
15583067,McMillan,687,France,Female,36.0,4,63185.05,97157.96,1,Yes,Yes,0
15686670,Duke,588,France,Female,36.0,2,92536.0,0.0,2,No,No,1
15593345,Bradbury,502,Germany,Female,33.0,6,158736.07,125241.17,2,Yes,Yes,0
15811690,Bayley,793,Germany,Male,54.0,2,18633.4,128966.13,1,No,No,1
15734008,Bartlett,727,Germany,Male,59.0,5,71830.1,152581.06,1,No,No,1
15771856,Cremin,632,Spain,Female,32.0,1,19525.65,0.0,2,No,No,0
15762045,Gilchrist,474,Germany,Female,37.0,5,110953.33,142688.57,2,Yes,Yes,0
15778142,Shih,850,Germany,Female,31.0,1,4466.21,130089.56,2,Yes,Yes,0
15689268,Fitzpatrick,584,France,Male,36.0,9,105818.51,0.0,1,Yes,Yes,0
15721507,Pagan,713,France,Female,32.0,1,149558.83,117094.02,1,No,No,1
15750476,Hendrick,742,Spain,Male,24.0,8,4070.28,0.0,2,No,No,0
15810723,Sanderson,607,France,Female,39.0,10,132741.13,0.0,3,No,No,1
15787229,Samsonova,761,Spain,Female,34.0,2,61251.25,0.0,2,No,No,0
15570508,Azubuike,600,France,Male,49.0,7,91347.76,90218.9,1,No,No,0
15617065,Pan,650,Spain,Male,42.0,4,171045.31,194532.66,1,No,No,1
15689786,Massie,850,Germany,Male,56.0,1,155850.4,169743.83,1,No,No,1
15648876,Sandover,501,France,Female,34.0,5,27380.99,0.0,1,No,No,0
15802106,Craig,418,France,Male,34.0,8,154208.96,155973.88,1,No,No,0
15773869,Onwudiwe,797,Spain,Male,59.0,4,93624.55,129321.44,1,Yes,Yes,0
15711635,Chu,788,Germany,Female,42.0,6,64746.07,138650.49,2,No,No,0
15795527,Zetticci,699,Spain,Male,43.0,2,82815.93,136487.86,2,No,No,0
15759133,Vaguine,616,France,Male,18.0,6,27308.58,0.0,2,Yes,Yes,0
15679394,Owen,651,France,Female,41.0,4,104876.8,38617.2,1,Yes,Yes,0
15801072,Hurst,654,France,Female,28.0,7,151316.37,0.0,2,No,No,0
15646082,Harding,676,France,Female,34.0,8,91817.38,82909.14,1,No,No,1
15796111,Smith,708,Germany,Female,54.0,8,125311.17,145151.4,1,Yes,Yes,1
15670646,Moore,499,Spain,Female,42.0,0,14868.94,147187.84,1,Yes,Yes,1
15578722,Bradley,689,France,Male,39.0,4,196112.45,0.0,2,No,No,0
15815095,Burfitt,850,Spain,Male,54.0,7,24093.4,108185.81,2,No,No,1
15730360,Mackenzie,502,France,Male,30.0,4,66263.87,0.0,2,Yes,Yes,0
15763194,Milanesi,643,France,Male,34.0,7,100304.13,0.0,2,Yes,Yes,0
15720725,Shubin,762,France,Male,28.0,2,167909.52,0.0,2,No,No,0
15567834,Nieves,719,France,Male,49.0,5,16246.59,105918.1,1,Yes,Yes,0
15720644,Martin,789,France,Male,27.0,6,103603.65,0.0,2,No,No,0
15811742,Jen,553,Spain,Male,42.0,7,7680.23,0.0,2,No,No,0
15813363,Woods,448,Spain,Male,25.0,2,95215.73,0.0,2,No,No,0
15717629,Docherty,632,Germany,Male,42.0,6,148172.94,59972.26,2,Yes,Yes,0
15713160,Lin,669,Spain,Male,25.0,7,124382.9,157228.61,2,No,No,0
15568878,Cheng,654,Spain,Male,34.0,5,159311.46,0.0,2,No,No,0
15809800,Korovina,726,France,Female,38.0,4,6787.48,0.0,2,No,No,0
15736420,Macdonald,596,France,Male,21.0,4,197297.77,210433.08,2,Yes,Yes,1
15757933,Hardy,733,Germany,Female,30.0,1,21556.95,102452.71,1,No,No,0
15623072,Shaw,529,Spain,Female,35.0,5,56518.0,0.0,2,No,No,0
15683993,Knight,493,France,Female,37.0,8,158840.99,142987.46,2,No,No,0
15570947,Bruny,615,Spain,Female,29.0,7,126396.01,143330.56,2,Yes,Yes,0
15797767,Ikedinachukwu,600,France,Female,49.0,6,148087.88,0.0,1,Yes,Yes,1
15731989,Moran,666,France,Male,36.0,4,33701.5,120165.4,2,No,No,0
15591035,Macleod,644,Spain,Male,54.0,6,84622.37,0.0,1,Yes,Yes,0
15586479,Yin,692,France,Female,36.0,4,185580.89,0.0,1,No,No,1
15605872,Felix,707,France,Male,73.0,6,62768.8,66573.17,1,Yes,Yes,0
15666012,Rippey,603,France,Male,40.0,4,38829.11,102833.46,2,Yes,Yes,0
15641733,Mishina,671,France,Female,34.0,5,110748.88,164757.56,1,No,No,0
15593178,Graham,568,Spain,Female,36.0,10,54083.8,153610.61,1,Yes,Yes,1
15649183,Johnston,598,Spain,Female,35.0,8,88658.73,0.0,3,Yes,Yes,0
15736399,Korovin,606,Spain,Male,42.0,10,177938.52,0.0,2,No,No,0
15751137,Lei,850,Germany,Female,36.0,3,174235.06,169025.83,1,No,No,0
15757188,Chimaijem,644,Spain,Female,26.0,4,82696.84,153455.72,2,Yes,Yes,0
15726167,Scott,655,France,Male,37.0,4,142415.97,0.0,2,Yes,Yes,0
15624850,Grant,850,France,Male,30.0,10,62811.03,153972.89,2,No,No,0
15717700,McIntyre,683,Spain,Male,34.0,9,25339.29,114609.55,2,Yes,Yes,0
15716347,Griffin,663,Germany,Male,37.0,7,176487.05,143625.83,2,Yes,Yes,0
15696287,Converse,682,Germany,Female,38.0,1,49833.5,116520.28,1,Yes,Yes,1
15638871,Ch'ang,639,France,Male,77.0,6,55829.25,80926.02,2,Yes,Yes,0
15765093,Coates,704,France,Male,23.0,6,155823.2,166594.78,1,Yes,Yes,0
15592999,Reid,691,France,Female,40.0,0,60622.61,115465.98,1,Yes,Yes,0
15641715,Ts'ui,599,France,Male,34.0,8,174196.68,0.0,2,Yes,Yes,0
15607746,Belstead,573,France,Female,36.0,1,56905.38,0.0,1,Yes,Yes,0
15625311,Dickinson,589,Germany,Female,41.0,7,101178.85,92618.62,1,Yes,Yes,0
15573077,Nwora,620,Germany,Female,25.0,8,73857.94,141825.88,1,Yes,Yes,1
15735106,Bishop,647,Spain,Male,28.0,6,102325.19,149594.02,2,No,No,0
15672912,Loggia,737,Spain,Female,39.0,7,55356.39,130051.66,2,No,No,1
15589881,Rowe,634,France,Female,41.0,7,131284.93,0.0,2,Yes,Yes,0
15660144,Balashov,660,France,Male,38.0,4,88080.43,0.0,2,No,No,0
15664083,Ulyanova,666,Germany,Female,37.0,2,93266.01,158468.76,1,Yes,Yes,0
15690898,Bogolyubova,696,France,Male,44.0,8,75562.47,161889.79,1,No,No,0
15808023,Remington,836,France,Female,29.0,9,153747.73,133681.78,1,Yes,Yes,0
15676909,Mishin,667,Spain,Female,34.0,5,163830.64,0.0,2,No,No,0
15764922,Tu,596,Spain,Male,20.0,3,103456.47,187294.46,1,No,No,0
15766734,Castiglione,430,France,Male,31.0,5,95655.16,0.0,1,No,No,0
15795079,Nnaife,596,Spain,Male,67.0,6,138350.74,0.0,2,Yes,Yes,0
15757434,Yang,599,France,Male,28.0,7,31190.42,119706.22,1,No,No,0
15673747,Ayers,519,France,Female,22.0,8,167553.06,0.0,1,Yes,Yes,0
15808386,Cocci,721,Germany,Female,45.0,7,59604.45,138523.2,1,No,No,1
15603565,Mackenzie,603,Spain,Female,56.0,5,162223.67,90778.76,2,No,No,1
15744044,Fiorentini,572,Germany,Male,47.0,4,196549.85,99353.42,1,No,No,1
15577771,Akabueze,453,Germany,Female,40.0,1,120373.84,111524.49,1,Yes,Yes,1
15769548,Hyde,668,France,Female,37.0,7,92149.64,128645.67,1,No,No,0
15802071,Levi,762,Germany,Male,35.0,1,178361.48,117458.51,1,Yes,Yes,1
15677395,Nwabugwu,633,France,Female,39.0,9,170998.83,129189.15,2,No,No,0
15632010,Chia,647,Spain,Male,33.0,7,77216.48,121260.19,2,No,No,0
15779492,Trevisano,796,Spain,Male,56.0,6,121164.6,94231.13,1,No,No,1
15694677,Bennetts,733,France,Male,39.0,1,141841.31,0.0,2,Yes,Yes,0
15704315,Teng,556,France,Male,34.0,8,104000.06,163757.06,1,Yes,Yes,0
15742009,Hsueh,489,Spain,Male,58.0,4,191419.32,0.0,2,Yes,Yes,0
15766663,Mahmood,639,France,Male,22.0,4,28188.96,0.0,2,No,No,0
15742297,Sinclair,715,France,Male,35.0,2,60407.93,141005.47,1,Yes,Yes,0
15688059,Chin,807,Germany,Female,42.0,9,130489.37,105356.09,2,Yes,Yes,0
15752344,She,714,Spain,Male,34.0,5,193040.32,0.0,2,No,No,0
15698749,He,626,Germany,Female,23.0,6,109742.8,85897.95,1,No,No,0
15631693,Hill,697,France,Male,36.0,7,74760.32,0.0,2,Yes,Yes,0
15604536,Vachon,850,Germany,Female,31.0,4,61936.1,164672.66,1,Yes,Yes,0
15802869,Ball,737,Germany,Female,45.0,2,78650.95,99169.67,2,Yes,Yes,0
15635598,Hsieh,812,France,Male,29.0,6,168023.6,0.0,2,No,No,0
15592326,Baker,583,France,Male,36.0,8,5571.59,0.0,2,Yes,Yes,0
15736533,Monaldo,730,Germany,Female,37.0,5,118591.67,124053.03,1,No,No,0
15647191,Lucchesi,677,France,Male,36.0,4,7824.31,0.0,2,No,No,0
15622507,Hamilton,748,Germany,Female,40.0,3,38153.19,103499.09,2,No,No,0
15765487,Kuo,753,Germany,Female,38.0,9,180829.99,151766.71,1,Yes,Yes,0
15646521,Fan,634,Spain,Female,36.0,1,143960.72,0.0,1,Yes,Yes,0
15746258,Wright,622,France,Male,29.0,7,8788.35,101486.96,1,Yes,Yes,0
15692430,Milano,699,Germany,Male,36.0,2,103557.85,123601.56,2,No,No,0
15625501,Wall,570,Germany,Male,38.0,1,147168.28,127201.58,1,No,No,1
15640521,Chidumaga,552,Germany,Male,33.0,3,58844.84,144962.74,1,No,No,1
15790630,Olisaemeka,619,France,Female,48.0,4,18094.96,0.0,1,No,No,1
15664720,Kovalyova,714,Spain,Male,33.0,8,162515.17,122017.19,1,No,No,0
15750055,Onio,503,Spain,Male,32.0,9,157921.25,100262.88,2,Yes,Yes,0
15644878,Hill,685,Spain,Female,43.0,6,68701.73,117302.62,1,No,No,0
15754578,Okeke,606,France,Female,35.0,0,186778.89,135984.15,2,No,No,0
15705379,Upjohn,678,France,Male,38.0,3,66561.6,0.0,2,No,No,0
15761047,H?,724,Germany,Male,31.0,2,64831.36,160997.54,2,Yes,Yes,0
15671293,Marcus,779,Germany,Female,37.0,2,6589.16,128389.63,1,Yes,Yes,1
15687527,Yobachukwu,638,Spain,Male,35.0,1,165370.66,0.0,2,No,No,0
15647898,Russell,610,Spain,Female,50.0,5,184758.17,130554.51,3,No,No,1
15671534,Hovell,646,Germany,Female,57.0,6,13911.27,90212.0,1,No,No,1
15591248,Chukwumaobim,628,France,Female,29.0,9,34857.46,71996.29,1,Yes,Yes,0
15676156,Boyle,528,France,Female,32.0,4,156192.43,85615.66,2,No,No,0
15812918,Scott,432,France,Female,27.0,6,53874.67,62339.81,2,No,No,0
15604130,Johnstone,622,Spain,Female,47.0,6,100183.05,142319.03,1,No,No,0
15700549,Alvares,721,France,Male,54.0,5,4493.12,0.0,2,Yes,Yes,0
15715519,McDavid,614,Spain,Male,36.0,5,130610.78,0.0,2,No,No,0
15707042,Dellucci,634,France,Female,24.0,2,63340.65,87413.19,1,No,No,0
15605276,Brothers,742,France,Female,29.0,4,180066.59,0.0,2,Yes,Yes,0
15630592,Sanders,516,France,Female,45.0,4,95273.73,0.0,1,No,No,1
15636626,Morrison,718,France,Male,35.0,3,53511.74,97560.16,1,Yes,Yes,0
15740411,Molle,636,Germany,Male,30.0,8,109685.61,141787.31,2,Yes,Yes,0
15593834,Genovese,691,Spain,Male,36.0,7,75664.56,129934.64,1,No,No,1
15804235,Zetticci,698,France,Female,37.0,2,71972.95,166178.02,2,Yes,Yes,0
15679801,Hsueh,712,Spain,Female,39.0,5,23702.42,163097.55,2,Yes,Yes,0
15673907,Alexander,659,France,Male,20.0,8,112572.02,0.0,2,No,No,0
15636562,Muravyova,573,Spain,Male,44.0,8,62424.46,0.0,2,No,No,0
15702571,Wright,778,Germany,Female,35.0,1,131238.37,151958.19,3,Yes,Yes,1
15627365,Calabresi,732,France,Male,46.0,0,184350.78,0.0,2,Yes,Yes,0
15748499,Johnson,550,Germany,Male,33.0,4,13999.64,118400.91,1,Yes,Yes,1
15598614,Lucchesi,790,Spain,Male,20.0,8,168152.76,0.0,2,No,No,0
15668889,Galgano,665,Germany,Female,43.0,2,35640.12,116322.27,4,No,No,1
15800049,Grigoryeva,728,Spain,Female,43.0,5,120088.17,0.0,1,Yes,Yes,0
15583724,Raymond,645,Spain,Female,29.0,4,74346.11,0.0,2,Yes,Yes,0
15622083,Paterson,647,Germany,Male,30.0,6,2955.46,143138.91,2,No,No,0
15645571,Genovese,596,Spain,Male,32.0,4,146504.35,0.0,2,Yes,Yes,0
15598266,Martin,610,France,Male,40.0,9,149602.54,0.0,1,Yes,Yes,0
15667934,Moretti,512,France,Male,36.0,0,53020.9,129804.17,1,No,No,0
15569682,Leckie,768,Germany,Male,37.0,9,41788.25,108308.11,1,No,No,1
15772941,Lane,666,Germany,Male,30.0,3,74849.46,110153.27,1,Yes,Yes,0
15586174,Brodney,700,Germany,Female,30.0,4,134417.31,116377.48,1,Yes,Yes,0
15803682,Angelo,651,Germany,Female,37.0,10,75837.58,117791.06,2,Yes,Yes,0
15627328,Millar,542,Spain,Female,26.0,2,54869.54,0.0,2,Yes,Yes,0
15717065,Balashov,686,France,Female,35.0,8,35356.46,105419.73,1,No,No,0
15602456,Afanasyev,850,Germany,Female,47.0,4,122141.13,99219.47,2,Yes,Yes,0
15721569,Chialuka,658,Germany,Female,55.0,8,119439.66,119327.93,1,Yes,Yes,0
15573798,Yermolayev,448,France,Female,36.0,6,81999.53,83947.12,2,No,No,0
